基金代码,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名
010663.OF,1273.860229,33.18176081,51.05434526,38.69712367,26.73008877,12.81975164,11.87181395,10.64278914,66.41977375,45.22223969,5.72563922,0.280243379,0.344309234,0.550823193,0.447745168,0.317465999,0.312813171,0.365425913,0.364710093,0.476377953,0.836435218,0.331424481,47,39.48,43.52,0.484430923,0.365783822,0.403364352,3.117439697,0.602362205
010665.OF,2392.227518,45.53325307,78.32535225,68.54201855,33.76354318,16.28240875,13.8173493,13.01853618,65.81769335,38.88562923,8.13089554,0.55511811,0.769148175,0.855404438,0.88904796,0.674302076,0.59341446,0.565855404,0.659269864,0.453471725,0.523622047,0.639584825,38,54.86,49.3,0.312276306,0.747673586,0.533643522,2.627992851,0.528274875
010678.OF,1069.390195,29.47698372,82.70180985,29.65976198,26.85675871,9.69733338,10.81934507,10.91110892,63.22742693,41.17987151,4.81373122,0.223335719,0.230851825,0.882963493,0.290980673,0.326055834,0.14817466,0.27845383,0.397995705,0.367931281,0.653185397,0.25876879,35,59.31,47.66,0.256442377,0.827845383,0.504294918,1.438390889,0.249463135
010723.OF,1072.658935,28.53102162,77.16111942,26.85053629,25.43387391,8.43199182,9.50209128,9.75371702,57.12126934,39.4350216,4.19824633,0.225125268,0.20293486,0.846814603,0.257695061,0.266642806,0.11202577,0.188976378,0.287043665,0.24158912,0.551181102,0.208661417,32,54.25,40.36,0.202576951,0.735504653,0.316750179,1.547857239,0.2773801
010738.OF,6148.288705,29.57779178,9.9597273,30.18399308,29.42197795,13.79938542,10.39509642,5.91264269,59.44418944,27.14047621,3.99811555,0.948818898,0.232999284,0.040085898,0.301002147,0.458840372,0.392984968,0.245884037,0.108804581,0.278811739,0.128489621,0.195418754,35,60.28,33.44,0.256442377,0.844667144,0.182355047,2.091130292,0.409448819
010744.OF,3107.073025,27.5165075,15.8298037,25.27546677,29.69021895,15.62636826,13.25808213,10.92809217,67.35131105,43.49770983,4.38386709,0.688976378,0.173228346,0.080529707,0.24123121,0.471009306,0.549033644,0.505726557,0.400501074,0.511453114,0.774516822,0.219756621,61,36.52,29.99,0.691839656,0.295275591,0.132784538,2.164371874,0.427344309
010746.OF,986.5032618,24.47906706,25.9941605,32.05350749,30.31484154,14.53602351,10.91275025,8.91669047,55.26984425,43.78794577,3.93614,0.201145311,0.115604868,0.173228346,0.327487473,0.505726557,0.448818898,0.285969936,0.225125268,0.220472441,0.784538296,0.189692198,61,49.98,48.52,0.691839656,0.632784538,0.51861131,7.726714836,0.919112384
010755.OF,7871.135498,57.82096033,44.27687276,72.30773917,46.51186753,17.54483679,8.53235054,10.61885596,62.9979483,28.1360926,9.68433507,0.982462419,0.957766643,0.443450251,0.920544023,0.938081603,0.68432355,0.141732283,0.360773085,0.362204724,0.144237652,0.822834646,21,82.95,67.35,0.042949177,0.995347173,0.819971367,1.683950514,0.312097351
010756.OF,797.4378248,28.33480358,64.09697612,44.80099009,40.20102727,17.95432092,15.84997362,15.38844411,64.71188578,37.5651109,6.37247179,0.143163923,0.196850394,0.732283465,0.544380816,0.850035791,0.714387974,0.764853257,0.858625626,0.415175376,0.446671439,0.402290623,40,50.5,61.56,0.349856836,0.647100931,0.745526127,2.137200788,0.423407301
010783.OF,4702.394309,24.63599836,4.74527321,1.00220224,23.36617187,-12.90779532,4.71963462,9.24908983,59.63373384,35.71343275,0.00149598,0.863636364,0.118826056,0.015748031,0.023979957,0.198639943,0.00035791,0.064781675,0.245884037,0.282032928,0.357909807,0.006084467,32,46.43,72.86,0.202576951,0.545812455,0.869005011,3.806286688,0.691123837
010787.OF,2867.301316,27.10106338,51.67202274,34.49601481,33.42940026,24.69691207,19.8248673,16.482138,79.80017124,39.71775796,6.97645882,0.652111668,0.163564782,0.560486757,0.365783822,0.660343593,0.96241947,0.94452398,0.904438082,0.943450251,0.568360773,0.483178239,38,52.04,53.79,0.312276306,0.682891911,0.612383679,3.769797308,0.687186829
010808.OF,4729.825433,34.57298577,27.84178004,39.30170906,39.66463111,18.24674612,20.03915017,17.21848341,81.24672766,35.83850356,9.23219353,0.865425913,0.38797423,0.195418754,0.457408733,0.841088046,0.737652112,0.948103078,0.928060129,0.965282749,0.362920544,0.773443092,99,73.35,57.81,0.886184681,0.967788117,0.68468146,3.177337027,0.609162491
010864.OF,4004.843413,37.75062757,30.09978543,42.0931881,37.40913983,11.48995693,13.20109229,11.97916184,69.94674307,38.32933556,6.57015323,0.79706514,0.506800286,0.227988547,0.505010737,0.793128132,0.230851825,0.50071582,0.522906228,0.620615605,0.492841804,0.42555476,47,56.51,44.32,0.484430923,0.77809592,0.423049392,0.840493715,0.104509664
010874.OF,3116.427179,33.27539709,26.69970651,41.1625135,36.68893585,14.8655859,11.47958496,12.04262864,72.04562182,31.62690496,5.03674298,0.691123837,0.345740873,0.182534001,0.487831067,0.771653543,0.482462419,0.323550465,0.535790981,0.716535433,0.214387974,0.273801002,47,33.29,31.56,0.484430923,0.239083751,0.149606299,4.982903115,0.808876163
010922.OF,1328.394838,38.99917028,29.80677911,41.90471713,28.4665962,8.85137673,11.74957147,10.27859119,75.01581931,43.25716018,6.58097058,0.294559771,0.546170365,0.22297781,0.502505369,0.408732999,0.125626342,0.352899069,0.332140301,0.820329277,0.761632069,0.427344309,45,49.54,49.85,0.445776664,0.622047244,0.542591267,1.713113217,0.320329277
010963.OF,642.164161,44.35681944,56.05590861,29.0517652,23.94953542,5.41106522,2.18105115,4.21029495,39.03697694,42.69929195,4.62741826,0.104867573,0.738367931,0.625984252,0.280959198,0.214030064,0.065855404,0.021116679,0.07480315,0.099856836,0.734430923,0.24123121,112,38,40.86,0.913922691,0.326413744,0.331245526,3.169217516,0.607015032
011142.OF,2940.264128,35.74089547,76.55169576,49.4539314,24.05379774,14.12250241,17.03308664,13.57262346,73.82064366,40.85624142,8.09840297,0.663206872,0.428418039,0.841088046,0.620973515,0.216893343,0.415175376,0.842519685,0.714387974,0.782390838,0.639584825,0.632784538,72,52.04,62.06,0.780064424,0.682891911,0.753937008,2.051317652,0.400143164
011146.OF,1837.939534,49.67733423,112.7873359,18.05333232,31.61497994,17.79546663,12.30457273,11.78866311,69.59953161,45.02011032,9.57954441,0.430207588,0.865425913,0.972440945,0.163206872,0.570150322,0.70365068,0.408375089,0.50071582,0.605583393,0.827845383,0.812813171,48,69.17,58.68,0.501610594,0.943092341,0.698818898,3.778360469,0.688618468
011149.OF,585.1913021,37.37786032,68.39705809,35.21871326,29.92054012,5.58388666,9.37057177,9.00647686,68.34368991,33.48692026,5.40174,0.089119542,0.493557623,0.775948461,0.381531854,0.484251969,0.067644953,0.182176092,0.231925555,0.546886185,0.270221904,0.300644238,44,34.18,39.21,0.423765211,0.251252684,0.293486042,4.152437173,0.730851825
020001.OF,247.5925216,25.44651824,31.07794833,35.58277111,34.37960941,8.48785148,9.06443775,8.7141233,68.20944665,34.39113638,4.1637035,0.012168933,0.127057981,0.241947029,0.391553329,0.697208304,0.114173228,0.165354331,0.215461704,0.540801718,0.307086614,0.205798139,19,77.77,58.67,0.02809592,0.984609878,0.697924123,1.16393777,0.180744452
020003.OF,1118.976718,47.51302974,52.8744851,60.34641708,30.01410841,15.39368772,14.12523553,13.89503427,66.24388156,28.41262354,10.23595912,0.239441661,0.821045097,0.578024338,0.797423049,0.489620616,0.525411596,0.595561918,0.750536865,0.467788117,0.14817466,0.866499642,98,53.77,68.58,0.884216178,0.723693629,0.830708661,3.095814308,0.598067287
020005.OF,6424.690134,30.52172443,24.13146267,36.24660829,44.93183714,23.54070157,22.61242878,18.74207174,85.27788096,38.09332692,9.05483425,0.955977094,0.252684324,0.154259127,0.403006442,0.918396564,0.94380816,0.982462419,0.959914102,0.994273443,0.476020043,0.754115963,33,69.94,62.98,0.224051539,0.947745168,0.766284896,0.609259075,0.05619184
020009.OF,2182.171591,32.99752212,46.20675586,53.55362877,35.70080598,16.8595484,15.9222322,13.58340455,73.22731807,39.13477831,6.26048213,0.504294918,0.336793128,0.473156764,0.689692198,0.745526127,0.639226915,0.769148175,0.715461704,0.760916249,0.535433071,0.390479599,109,37.74,42.45,0.911417323,0.322834646,0.369541875,3.285370906,0.628489621
020010.OF,1810.634198,27.38980352,65.0386566,39.8215451,30.77199368,13.09945244,11.5000775,11.21032394,72.01319512,40.00953924,4.47205214,0.423049392,0.171080888,0.745884037,0.468503937,0.531138153,0.341445956,0.327129563,0.430923407,0.715819613,0.585898354,0.227988547,88,47.82,58.33,0.856836077,0.581424481,0.693629205,2.39611632,0.475662133
020015.OF,4706.594167,39.96624246,53.6349829,25.75679436,43.87265702,18.18488635,18.09006061,15.99999581,71.65756768,40.16288722,11.1801174,0.864352183,0.579455977,0.590193271,0.244452398,0.904080172,0.730136006,0.892627058,0.882247674,0.695776664,0.595561918,0.928060129,35,60.27,61.72,0.256442377,0.844309234,0.747673586,4.387594053,0.752326414
020018.OF,3603.25111,20.80973095,8.31126766,28.09049361,25.32449135,12.96384297,16.7254425,14.19330949,69.03243269,52.48549459,5.12148343,0.749105225,0.066929134,0.031853973,0.270579814,0.263063708,0.328203293,0.827845383,0.779527559,0.579813887,0.965282749,0.27773801,28,79.73,46.53,0.127773801,0.989620616,0.477451682,1.697602489,0.316750179
020022.OF,865.4179885,57.44974519,41.77472665,69.12098147,24.96432305,11.99122683,9.22229074,8.85522528,64.70802186,35.99512108,7.14062589,0.163564782,0.955619184,0.40694345,0.893700787,0.249105225,0.260558339,0.173586256,0.22154617,0.414817466,0.37115247,0.508947745,27,58.15,78.31,0.111488905,0.807086614,0.916249105,1.889139319,0.360773085
020023.OF,1473.860716,42.90342266,41.4896022,47.61954426,31.30993634,13.71331085,11.57063509,10.61643569,62.7142357,37.55438,7.21525317,0.334287759,0.698639943,0.400858984,0.595919828,0.558339298,0.386184681,0.334645669,0.360057266,0.355404438,0.44452398,0.51789549,141,28.07,39.28,0.946671439,0.169291339,0.294917681,5.041740259,0.816034359
020026.OF,1555.692091,27.10344653,55.00485,21.80828835,31.00515749,16.7851812,17.26054098,13.46316035,66.36608366,45.44109935,6.58987176,0.362204724,0.163922691,0.61059413,0.199355762,0.542949177,0.634216178,0.853614889,0.699713672,0.473514674,0.843235505,0.428775948,45,43.54,54.05,0.445776664,0.474051539,0.617215462,4.287656438,0.743020759
040001.OF,1316.996984,30.61442773,58.98778202,39.55366588,19.31142788,8.73712062,10.84409307,9.35280569,61.20675462,38.66926953,5.03634698,0.290980673,0.255189692,0.66714388,0.464209019,0.121689334,0.120615605,0.279885469,0.255905512,0.319613457,0.507516106,0.273443092,115,32.02,32.17,0.919112384,0.219577666,0.161775233,3.935693506,0.707229778
040004.OF,5000.023906,34.73019497,33.18002402,20.86834017,34.91819036,19.88264643,13.48364448,11.40233773,59.62999994,32.88160225,6.32993671,0.881889764,0.392269148,0.274158912,0.190408017,0.7226199,0.827845383,0.531853973,0.457408733,0.281675018,0.249821045,0.396921976,54,44.23,37.51,0.599498926,0.493557623,0.25984252,0.992948239,0.136721546
040005.OF,2106.119699,38.95682365,46.98560072,30.05221372,23.72984943,13.00816452,9.89450698,7.85789496,56.49566668,36.77476909,5.33619932,0.486399427,0.544738726,0.488904796,0.298496779,0.209019327,0.33321403,0.212240515,0.167859699,0.234788833,0.405869721,0.29634932,77,30.03,40.28,0.811381532,0.19452398,0.313171081,4.941754504,0.804939155
040007.OF,1827.973149,62.09101195,76.76922997,64.40340917,32.25413182,15.79467039,14.86831732,13.68194472,53.02527931,35.75806559,10.68213716,0.427344309,0.973514674,0.843593414,0.85182534,0.606657122,0.561560487,0.677523264,0.728346457,0.191123837,0.358983536,0.899069435,86,37.23,73.58,0.850214746,0.313528991,0.877236936,3.536666797,0.661059413
040008.OF,2966.230455,26.5418245,53.17880662,34.75269461,32.60718154,24.18211399,19.3730764,15.91713175,79.82812914,40.52520999,7.27083008,0.670007158,0.149606299,0.584824624,0.371510379,0.625626342,0.955261274,0.933070866,0.878668576,0.94452398,0.615962777,0.525053686,36,52.93,55.15,0.273979957,0.706871868,0.638511095,3.603733656,0.669649248
040011.OF,5611.654912,37.40326186,48.76959943,58.96893694,41.16239978,19.48034201,21.24879576,19.61148069,79.82562761,40.1155179,9.9721272,0.916964925,0.494989263,0.517179671,0.780243379,0.863994273,0.808518253,0.967072298,0.970651396,0.94416607,0.591267001,0.848604152,20,74.42,58.04,0.035075161,0.972440945,0.688976378,2.469675774,0.495347173
040015.OF,726.0109089,63.32669497,77.18392078,108.6241013,23.70948917,11.58113725,10.35276848,8.82747498,49.29823766,35.6581048,9.60117401,0.12956335,0.978883321,0.847530422,0.994989263,0.208661417,0.236936292,0.243378669,0.219756621,0.160343593,0.354330709,0.81460272,62,36.24,39.23,0.703113815,0.287759485,0.294380816,1.338037426,0.226198998
040016.OF,4108.637813,40.20069992,44.56889596,38.69158528,36.26535068,21.14512743,18.53898709,16.52123015,69.12585137,30.07144083,9.08031304,0.806728704,0.586972083,0.447387258,0.447029349,0.760200429,0.882963493,0.908375089,0.905511811,0.585540444,0.177881174,0.75876879,49,52.29,52.58,0.517358626,0.688260558,0.588761632,3.258537843,0.624194703
040020.OF,4370.688344,39.77099724,45.54881219,39.04512664,37.87781394,22.53734494,19.45600359,17.40821614,71.38842542,31.67567554,9.4021401,0.831424481,0.57372942,0.46206156,0.453113815,0.802075877,0.923407301,0.935934145,0.931639227,0.683607731,0.216177523,0.794917681,48,56.86,53.13,0.501610594,0.784896206,0.601646385,3.598585452,0.668575519
040025.OF,1584.588158,66.89447021,73.69916274,74.12950344,31.34334521,14.52486512,13.35867376,12.27813753,48.84194195,36.18245412,11.01159736,0.36972083,0.985683608,0.816750179,0.934502505,0.559770938,0.448460988,0.517537581,0.569434503,0.154974946,0.381173944,0.918754474,150,38.98,78.07,0.952755906,0.350214746,0.915533286,3.628302198,0.673586256
040035.OF,1414.061436,30.89122904,62.20052792,42.19179663,21.31998794,10.20772333,12.45051818,10.21621759,62.69397551,39.83593792,5.4811169,0.322118826,0.265926986,0.709377237,0.506800286,0.157838225,0.164996421,0.42591267,0.324982105,0.354330709,0.575876879,0.310307802,112,29.52,31.1,0.913922691,0.187544739,0.142806013,3.436983908,0.649248389
050001.OF,1972.763931,26.0831235,124.6814543,17.32865704,26.7429661,17.47919918,20.02376356,14.27789481,73.87129633,49.51543735,6.39475091,0.461703651,0.139584825,0.984251969,0.157122405,0.318539728,0.679312813,0.947745168,0.788833214,0.784180387,0.937365784,0.405153901,66,38.08,42.97,0.74051539,0.328382248,0.385110952,1.425346307,0.245168218
050004.OF,5410.396668,47.71522592,52.45135097,65.59106014,43.38621902,23.63347769,19.6328769,17.53975913,77.29523137,33.01895367,12.2087034,0.904438082,0.826413744,0.570508232,0.862204724,0.897637795,0.945955619,0.939871152,0.934860415,0.88976378,0.253042233,0.964209019,51,48.66,45.05,0.550286328,0.600572656,0.44452398,1.738818427,0.325697924
050007.OF,4401.529859,39.360555,25.44846107,28.62865834,19.56833637,11.77851552,9.22344371,7.34152916,40.98649116,23.68529358,4.70950212,0.83357194,0.561560487,0.16607015,0.276664281,0.124552613,0.249463135,0.173944166,0.143521832,0.108446671,0.086614173,0.249821045,47,24.31,19.54,0.484430923,0.132068719,0.064781675,1.700553406,0.317108089
050008.OF,5721.617736,42.13317916,47.99879246,57.16139063,45.33936291,24.14560522,21.2659858,18.8980132,77.16072548,37.18015847,11.20111963,0.92555476,0.671796707,0.506800286,0.749105225,0.92519685,0.954545455,0.967430208,0.96277738,0.886184681,0.42662849,0.928775948,44,57.49,56.66,0.423765211,0.794201861,0.661417323,0.586560168,0.053328561
050009.OF,2297.400712,54.48409543,73.30764317,82.47490642,29.48042295,13.93588865,13.53206885,11.99809192,67.77925442,44.91287702,10.40602571,0.533285612,0.928060129,0.81531854,0.968146027,0.460987831,0.402290623,0.53686471,0.526485326,0.525053686,0.824624195,0.879026485,36,60.17,64.63,0.273979957,0.842161775,0.790622763,0.634872875,0.059770938
050010.OF,1838.542046,53.67328496,86.99882778,80.60238592,30.99940116,16.37121944,14.42917277,13.11193726,71.39898189,40.69698949,11.16644121,0.430565497,0.919828203,0.904438082,0.961703651,0.542591267,0.600214746,0.630994989,0.66714388,0.68503937,0.628131711,0.927344309,36,51.32,74.51,0.273979957,0.665712241,0.886542591,1.432214873,0.247673586
050012.OF,1086.804534,42.68396298,37.99619344,54.28511037,28.65780877,13.11715469,10.69800612,9.97086236,46.59665601,26.15691281,7.04010412,0.230851825,0.690408017,0.343593414,0.701503221,0.419828203,0.342519685,0.270579814,0.304939155,0.141016464,0.11166786,0.492841804,51,41.13,39.61,0.550286328,0.404795991,0.301717967,2.676542747,0.53614889
050014.OF,5182.056229,38.88260565,36.02356279,53.12569489,43.29791136,23.8967702,17.92300176,15.24032639,73.83431963,40.27236482,9.82686439,0.891553329,0.542591267,0.313528991,0.681818182,0.896921976,0.948818898,0.884753042,0.85146743,0.782748747,0.604151754,0.837866858,97,48.21,34.87,0.881710809,0.591445956,0.206513958,2.106577659,0.413743737
050018.OF,958.9242855,68.52580721,80.71491032,106.2106724,37.98974021,19.49762526,14.6141497,15.09812142,74.75752301,25.79786359,12.1764992,0.192913386,0.987115247,0.87115247,0.993557623,0.804939155,0.809949893,0.64853257,0.842877595,0.808518253,0.107015032,0.9634932,28,64.95,93.57,0.127773801,0.908375089,0.996420902,1.70789605,0.319255548
050022.OF,1203.273719,53.74040118,52.46047933,66.18508729,26.45683787,14.7070452,13.62220757,12.79931654,60.24960707,28.18637134,9.05947228,0.264137437,0.921259843,0.570866142,0.869362921,0.306370795,0.466714388,0.544022906,0.637795276,0.297780959,0.144953472,0.755905512,50,45.15,61.5,0.533464567,0.511453114,0.744452398,3.829017446,0.697208304
050026.OF,1026.038787,46.81209938,51.74419911,57.4096648,48.58541761,19.5942126,15.57449282,16.04288326,74.03296939,27.42397246,10.27751424,0.212956335,0.799928418,0.560844667,0.754831782,0.954545455,0.813171081,0.744810308,0.883679313,0.788833214,0.132784538,0.867931281,61,45.63,86.96,0.691839656,0.523801002,0.960272011,1.309338383,0.215103794
050201.OF,1956.358285,26.97377021,120.9889085,18.04111729,27.1860271,17.66403259,20.12390897,14.43342353,75.33685057,49.01703164,6.53346724,0.458482462,0.158554044,0.980314961,0.162491052,0.342877595,0.693629205,0.949892627,0.800644238,0.829992842,0.928775948,0.419828203,82,37.84,42.98,0.835182534,0.324266285,0.385826772,1.494237378,0.265569077
070001.OF,2434.787071,53.36341045,38.07903676,55.04803642,43.0847668,23.54414078,20.39358542,20.30593582,66.37323914,20.20542067,13.84793171,0.565497495,0.915175376,0.344309234,0.710093057,0.892269148,0.94416607,0.954545455,0.975662133,0.474230494,0.067287044,0.991052255,30,51.62,59.87,0.161238368,0.673228346,0.718682892,0.184205034,0.008947745
070002.OF,819.3960947,51.88492134,35.91935627,57.15896029,36.48856815,13.53842755,12.33490945,12.58293044,54.38515826,23.05785442,9.22358825,0.151395848,0.895132427,0.311739442,0.748747316,0.767358626,0.37043665,0.410164639,0.608804581,0.209019327,0.081961346,0.772369363,46,42.77,45.77,0.465998568,0.45365068,0.462240515,0.717835773,0.075161059
